productReference;Brand;IDTECDOC;EAN;Name;Description;Stock;price;Currency;priceeurop;Currency.1
1000-010-389;jrone;6662;1000000132956.0;PIECESOE;PIECESOE;0.0;186,85;EUR;186,85;EUR
21803;AS;274;2000020001098.0;FAP;FAP;0.0;186,86;EUR;186,86;EUR
K00831C;primeturbo;5620;1000000132048.0;PIECESOE;PIECESOE;1.0;187,2;EUR;187,2;EUR
G00857C;primeturbo;5620;1000000132049.0;PIECESOE;PIECESOE;1.0;187,2;EUR;187,2;EUR
28673;AS;274;2000020001102.0;PIECESOE;PIECESOE;1.0;187,35;EUR;187,35;EUR
91055;AS;274;1100020002413.0;catalyseur AS ;catalyseur AS ;1.0;187,42;EUR;187,42;EUR
FD1103;AS;274;1100020003199.0;Fap AS;FAP AS;1.0;187,53;EUR;187,53;EUR
FD1090;AS;274;1100020003200.0;Fap AS;FAP AS;1.0;187,56;EUR;187,56;EUR
FD1015Q;AS;274;1100020003201.0;Fap AS;FAP AS;1.0;187,57;EUR;187,57;EUR
59001;AS;274;2000020001103.0;PIECESOE;PIECESOE;1.0;187,71;EUR;187,71;EUR
28609D;AS;274;1100020002416.0;catalyseur AS ;catalyseur AS ;1.0;187,86;EUR;187,86;EUR
45246;AS;274;2000020001104.0;PIECESOE;PIECESOE;1.0;187,87;EUR;187,87;EUR
71108;AS;274;2000020001110.0;CATALYSEUR;Catalyseur;1.0;188,13;EUR;188,13;EUR
61085;AS;274;2000020001111.0;PIECESOE;PIECESOE;1.0;188,16;EUR;188,16;EUR
37872D;AS;274;1100020002418.0;catalyseur AS ;catalyseur AS ;1.0;188,19;EUR;188,19;EUR
30215;AS;274;2000020001112.0;PIECESOE;PIECESOE;1.0;188,2;EUR;188,2;EUR
1000-010-392;jrone;6662;1000000132994.0;PIECESOE;PIECESOE;0.0;188,2;EUR;188,2;EUR
2063-050-162;jrone;6662;1000000132995.0;PIECESOE;PIECESOE;0.0;188,3;EUR;188,3;EUR
25056;AS;274;1100020002420.0;catalyseur AS ;catalyseur AS ;1.0;188,42;EUR;188,42;EUR
8M35-200-508;jrone;6662;1000000132957.0;PIECESOE;PIECESOE;0.0;188,5;EUR;188,5;EUR
8M35-200-R44;jrone;6662;1000000132958.0;PIECESOE;PIECESOE;0.0;188,5;EUR;188,5;EUR
8M35-200-R58;jrone;6662;1000000132959.0;PIECESOE;PIECESOE;0.0;188,5;EUR;188,5;EUR
45219D;AS;274;1100020002421.0;catalyseur AS ;catalyseur AS ;1.0;188,51;EUR;188,51;EUR
95129D;AS;274;1100020002427.0;catalyseur AS ;catalyseur AS ;1.0;188,77;EUR;188,77;EUR
71174;AS;274;2000020001119.0;CATALYSEUR;Catalyseur;1.0;188,84;EUR;188,84;EUR
23033;AS;274;2000020001122.0;CATALYSEUR;Catalyseur;1.0;188,89;EUR;188,89;EUR
61076;AS;274;2000020001123.0;PIECESOE;PIECESOE;1.0;188,89;EUR;188,89;EUR
91079;AS;274;2000020001127.0;CATALYSEUR;Catalyseur;1.0;189,01;EUR;189,01;EUR
95138;AS;274;2000020001128.0;CATALYSEUR;Catalyseur;1.0;189,02;EUR;189,02;EUR
95122;AS;274;2000020001129.0;CATALYSEUR;Catalyseur;1.0;189,02;EUR;189,02;EUR
71274;AS;274;2000020001130.0;CATALYSEUR;Catalyseur;1.0;189,02;EUR;189,02;EUR
55309;AS;274;2000020001132.0;CATALYSEUR;Catalyseur;1.0;189,02;EUR;189,02;EUR
27007;AS;274;2000020001133.0;CATALYSEUR;Catalyseur;1.0;189,02;EUR;189,02;EUR
2100-010-170;jrone;6662;1000000132960.0;PIECESOE;PIECESOE;0.0;189,03;EUR;189,03;EUR
22095;AS;274;1100020002428.0;catalyseur AS ;catalyseur AS ;1.0;189,04;EUR;189,04;EUR
FD5024;AS;274;1100020003202.0;Fap AS;FAP AS;1.0;189,06;EUR;189,06;EUR
CAD10227;NAP CARPARTS;5637;1000000131706.0;PIECESOE;PIECESOE;1.0;189,13;EUR;189,13;EUR
74176;AS;274;1100020002430.0;catalyseur AS ;catalyseur AS ;1.0;189,18;EUR;189,18;EUR
1000-070-025;jrone;6662;1000000132996.0;PIECESOE;PIECESOE;0.0;189,3;EUR;189,3;EUR
1000-070-026;jrone;6662;1000000132997.0;PIECESOE;PIECESOE;0.0;189,3;EUR;189,3;EUR
1000-070-035;jrone;6662;1000000132998.0;PIECESOE;PIECESOE;0.0;189,3;EUR;189,3;EUR
1000-070-107;jrone;6662;1000000132999.0;PIECESOE;PIECESOE;0.0;189,3;EUR;189,3;EUR
1000-020-208;jrone;6662;1000000132961.0;PIECESOE;PIECESOE;0.0;189,36;EUR;189,36;EUR
30217;AS;274;2000020001139.0;catalyseuretfap;catalyseuretfap;0.0;189,58;EUR;189,58;EUR
1000-070-094T;jrone;6662;1000000132962.0;PIECESOE;PIECESOE;0.0;189,62;EUR;189,62;EUR
97175D;AS;274;1100020002436.0;catalyseur AS ;catalyseur AS ;1.0;189,67;EUR;189,67;EUR
28679;AS;274;2000020001140.0;PIECESOE;PIECESOE;1.0;189,68;EUR;189,68;EUR
8G02-200-325;jrone;6662;1000000133000.0;PIECESOE;PIECESOE;0.0;189,7;EUR;189,7;EUR
20442D;AS;274;1100020002437.0;catalyseur AS ;catalyseur AS ;1.0;189,84;EUR;189,84;EUR
37957;AS;274;2000020001141.0;CATALYSEUR;Catalyseur;1.0;189,88;EUR;189,88;EUR
8G15-300-310;jrone;6662;1000000133001.0;PIECESOE;PIECESOE;0.0;189,9;EUR;189,9;EUR
91074;AS;274;2000020001145.0;PIECESOE;PIECESOE;1.0;189,93;EUR;189,93;EUR
FD1080;AS;274;1100020003203.0;Fap AS;FAP AS;1.0;189,98;EUR;189,98;EUR
8I03-100-L62;jrone;6662;1000000133002.0;PIECESOE;PIECESOE;0.0;190;EUR;190;EUR
20468D;AS;274;1100020002438.0;catalyseur AS ;catalyseur AS ;1.0;190,06;EUR;190,06;EUR
FD1008Q;AS;274;1100020003204.0;Fap AS;FAP AS;1.0;190,06;EUR;190,06;EUR
2100-010-352;jrone;6662;1000000133003.0;PIECESOE;PIECESOE;0.0;190,1;EUR;190,1;EUR
1000-070-018;jrone;6662;1000000132963.0;PIECESOE;PIECESOE;0.0;190,13;EUR;190,13;EUR
2100-011-634;jrone;6662;1000000132964.0;PIECESOE;PIECESOE;0.0;190,13;EUR;190,13;EUR
8B35-200-026;jrone;6662;1000000132965.0;PIECESOE;PIECESOE;0.0;190,13;EUR;190,13;EUR
8B35-200-B15;jrone;6662;1000000132966.0;PIECESOE;PIECESOE;0.0;190,13;EUR;190,13;EUR
8G12-200-844;jrone;6662;1000000132967.0;PIECESOE;PIECESOE;0.0;190,13;EUR;190,13;EUR
2063-050-041;jrone;6662;1000000133004.0;PIECESOE;PIECESOE;0.0;190,2;EUR;190,2;EUR
G00711C;primeturbo;5620;1000000132050.0;PIECESOE;PIECESOE;1.0;190,44;EUR;190,44;EUR
22122;AS;274;2000020001153.0;CATALYSEUR;Catalyseur;1.0;190,59;EUR;190,59;EUR
28566D;AS;274;1100020002441.0;catalyseur AS ;catalyseur AS ;1.0;190,83;EUR;190,83;EUR
20466D;AS;274;1100020002443.0;catalyseur AS ;catalyseur AS ;1.0;190,91;EUR;190,91;EUR
FD1078;AS;274;1100020003205.0;Fap AS;FAP AS;1.0;191,04;EUR;191,04;EUR
95095;AS;274;2000020001158.0;CATALYSEUR;Catalyseur;1.0;191,21;EUR;191,21;EUR
FD5043;AS;274;1100020003206.0;Fap AS;FAP AS;1.0;191,28;EUR;191,28;EUR
95154;AS;274;2000020001160.0;PIECESOE;PIECESOE;1.0;191,31;EUR;191,31;EUR
3000-016-143;jrone;6662;1000000133005.0;PIECESOE;PIECESOE;0.0;191,4;EUR;191,4;EUR
95082;AS;274;1100020002449.0;catalyseur AS ;catalyseur AS ;1.0;191,45;EUR;191,45;EUR
42230;AS;274;2000020001161.0;CATALYSEUR;Catalyseur;1.0;191,47;EUR;191,47;EUR
1000-010-578T;jrone;6662;1000000133006.0;PIECESOE;PIECESOE;0.0;191,6;EUR;191,6;EUR
1000-010-624T;jrone;6662;1000000133007.0;PIECESOE;PIECESOE;0.0;191,6;EUR;191,6;EUR
1000-020-166T;jrone;6662;1000000133008.0;PIECESOE;PIECESOE;0.0;191,6;EUR;191,6;EUR
1000-030-250T;jrone;6662;1000000133009.0;PIECESOE;PIECESOE;0.0;191,6;EUR;191,6;EUR
1000-030-282T;jrone;6662;1000000133010.0;PIECESOE;PIECESOE;0.0;191,6;EUR;191,6;EUR
1000-030-319T;jrone;6662;1000000133011.0;PIECESOE;PIECESOE;0.0;191,6;EUR;191,6;EUR
1000-070-112T;jrone;6662;1000000133012.0;PIECESOE;PIECESOE;0.0;191,6;EUR;191,6;EUR
FD1062;AS;274;1100020003207.0;Fap AS;FAP AS;1.0;191,63;EUR;191,63;EUR
1000-030-279;jrone;6662;1000000132968.0;PIECESOE;PIECESOE;0.0;191,65;EUR;191,65;EUR
37902D;AS;274;1100020002450.0;catalyseur AS ;catalyseur AS ;1.0;191,65;EUR;191,65;EUR
42261;AS;274;2000020001165.0;CAT AS;CAT AS;1.0;191,66;EUR;191,66;EUR
FD1025Q;AS;274;1100020003208.0;Fap AS;FAP AS;1.0;191,68;EUR;191,68;EUR
91072;AS;274;2000020001166.0;CATALYSEUR;Catalyseur;1.0;191,7;EUR;191,7;EUR
37960;AS;274;2000020001168.0;PIECESOE;PIECESOE;1.0;191,77;EUR;191,77;EUR
FD5018;AS;274;1100020003209.0;Fap AS;FAP AS;1.0;191,97;EUR;191,97;EUR
FD1019;AS;274;1100020003210.0;Fap AS;FAP AS;1.0;192,15;EUR;192,15;EUR
FD1036Q;AS;274;1100020003211.0;Fap AS;FAP AS;1.0;192,16;EUR;192,16;EUR
71126;AS;274;1100020002457.0;catalyseur AS ;catalyseur AS ;1.0;192,19;EUR;192,19;EUR
61011;AS;274;2000020001175.0;CATALYSEUR;Catalyseur;1.0;192,21;EUR;192,21;EUR
83146;AS;274;2000020001176.0;PIECESOE;PIECESOE;1.0;192,21;EUR;192,21;EUR
42205;AS;274;2000020001177.0;CATALYSEUR;Catalyseur;1.0;192,22;EUR;192,22;EUR
45263;AS;274;2000020001179.0;CAT AS;CAT AS;1.0;192,29;EUR;192,29;EUR
22089;AS;274;1100020002459.0;catalyseur AS ;catalyseur AS ;1.0;192,36;EUR;192,36;EUR
1000-030-408T;jrone;6662;1000000133013.0;PIECESOE;PIECESOE;0.0;192,4;EUR;192,4;EUR
CAD10602;NAP CARPARTS;5637;1000000131716.0;PIECESOE;PIECESOE;1.0;192,65;EUR;192,65;EUR
FD1069Q;AS;274;1100020003212.0;Fap AS;FAP AS;1.0;192,99;EUR;192,99;EUR
21791;AS;274;2000020001186.0;PIECESOE;PIECESOE;1.0;193;EUR;193;EUR
FD1025;AS;274;1100020003213.0;Fap AS;FAP AS;1.0;193,04;EUR;193,04;EUR
1000-030-426T;jrone;6662;1000000132969.0;PIECESOE;PIECESOE;0.0;193,12;EUR;193,12;EUR
95123;AS;274;1100020002461.0;catalyseur AS ;catalyseur AS ;1.0;193,23;EUR;193,23;EUR
20452D;AS;274;1100020002463.0;catalyseur AS ;catalyseur AS ;1.0;193,29;EUR;193,29;EUR
33790;AS;274;2000020001188.0;PIECESOE;PIECESOE;1.0;193,37;EUR;193,37;EUR
FD1075;AS;274;1100020003214.0;Fap AS;FAP AS;1.0;193,38;EUR;193,38;EUR
45248;AS;274;2000020001189.0;PIECESOE;PIECESOE;1.0;193,4;EUR;193,4;EUR
45204;AS;274;2000020001191.0;PIECESOE;PIECESOE;1.0;193,51;EUR;193,51;EUR
FD1035;AS;274;1100020003215.0;Fap AS;FAP AS;1.0;193,61;EUR;193,61;EUR
84037;AS;274;1100020002465.0;catalyseur AS ;catalyseur AS ;1.0;193,67;EUR;193,67;EUR
22123;AS;274;1100020002466.0;catalyseur AS ;catalyseur AS ;1.0;193,68;EUR;193,68;EUR
26046;AS;274;1100020002467.0;catalyseur AS ;catalyseur AS ;1.0;193,85;EUR;193,85;EUR
3000-016-026;jrone;6662;1000000133014.0;PIECESOE;PIECESOE;0.0;193,9;EUR;193,9;EUR
8B31-200-R06;jrone;6662;1000000133015.0;PIECESOE;PIECESOE;0.0;193,9;EUR;193,9;EUR
8B35-200-262;jrone;6662;1000000133016.0;PIECESOE;PIECESOE;0.0;193,9;EUR;193,9;EUR
8B35-200-617;jrone;6662;1000000133017.0;PIECESOE;PIECESOE;0.0;193,9;EUR;193,9;EUR
8B35-200-760;jrone;6662;1000000133018.0;PIECESOE;PIECESOE;0.0;193,9;EUR;193,9;EUR
8I03-400-833;jrone;6662;1000000133019.0;PIECESOE;PIECESOE;0.0;193,9;EUR;193,9;EUR
2063-050-179;jrone;6662;1000000132970.0;PIECESOE;PIECESOE;0.0;193,93;EUR;193,93;EUR
2063-050-153;jrone;6662;1000000132971.0;PIECESOE;PIECESOE;0.0;193,95;EUR;193,95;EUR
21759D;AS;274;1100020002469.0;catalyseur AS ;catalyseur AS ;1.0;193,99;EUR;193,99;EUR
28620;AS;274;2000020001196.0;PIECESOE;PIECESOE;1.0;194,12;EUR;194,12;EUR
37893;AS;274;1100020002470.0;catalyseur AS ;catalyseur AS ;1.0;194,13;EUR;194,13;EUR
1000-070-086;jrone;6662;1000000132972.0;PIECESOE;PIECESOE;0.0;194,31;EUR;194,31;EUR
68017D;AS;274;1100020002472.0;catalyseur AS ;catalyseur AS ;1.0;194,32;EUR;194,32;EUR
FD1001;AS;274;1100020003216.0;Fap AS;FAP AS;1.0;194,33;EUR;194,33;EUR
FD5009;AS;274;1100020003217.0;Fap AS;FAP AS;1.0;194,61;EUR;194,61;EUR
CAK10672;NAP CARPARTS;5637;1000000131743.0;PIECESOE;PIECESOE;1.0;194,62;EUR;194,62;EUR
CAK10031;NAP CARPARTS;5637;1000000131691.0;PIECESOE;PIECESOE;1.0;194,62;EUR;194,62;EUR
8G15-200-381;jrone;6662;1000000133020.0;PIECESOE;PIECESOE;0.0;194,8;EUR;194,8;EUR
26071;AS;274;2000020001205.0;CATALYSEUR;Catalyseur;1.0;195,08;EUR;195,08;EUR
1000-030-402T;jrone;6662;1000000132973.0;PIECESOE;PIECESOE;0.0;195,2;EUR;195,2;EUR
FD1023Q;AS;274;1100020003218.0;Fap AS;FAP AS;1.0;195,28;EUR;195,28;EUR
FD5069;AS;274;1100020003219.0;Fap AS;FAP AS;1.0;195,34;EUR;195,34;EUR
2100-010-072;jrone;6662;1000000132974.0;PIECESOE;PIECESOE;0.0;195,37;EUR;195,37;EUR
2063-050-036;jrone;6662;1000000133021.0;PIECESOE;PIECESOE;0.0;195,4;EUR;195,4;EUR
74144;AS;274;2000020001207.0;CATALYSEUR;Catalyseur;1.0;195,44;EUR;195,44;EUR
15746;AS;274;2000020001208.0;CATALYSEUR;Catalyseur;1.0;195,46;EUR;195,46;EUR
22115;AS;274;2000020001209.0;CATALYSEUR;Catalyseur;1.0;195,47;EUR;195,47;EUR
8G15-200-043;jrone;6662;1000000133022.0;PIECESOE;PIECESOE;0.0;195,5;EUR;195,5;EUR
30583;AS;274;2000020001212.0;PIECESOE;PIECESOE;1.0;195,65;EUR;195,65;EUR
88011;AS;274;2000020001213.0;CATALYSEUR;Catalyseur;1.0;195,68;EUR;195,68;EUR
55312;AS;274;2000020001214.0;CATALYSEUR;Catalyseur;1.0;195,75;EUR;195,75;EUR
95177;AS;274;2000020001217.0;PIECESOE;PIECESOE;1.0;195,78;EUR;195,78;EUR
74153;AS;274;2000020001218.0;PIECESOE;PIECESOE;1.0;195,78;EUR;195,78;EUR
28611;AS;274;2000020001220.0;CATALYSEUR;Catalyseur;1.0;195,82;EUR;195,82;EUR
CAK10770;NAP CARPARTS;5637;1000000131747.0;PIECESOE;PIECESOE;1.0;195,82;EUR;195,82;EUR
8B35-200-028;jrone;6662;1000000132975.0;PIECESOE;PIECESOE;0.0;195,88;EUR;195,88;EUR
20461;AS;274;2000020001223.0;PIECESOE;PIECESOE;1.0;195,9;EUR;195,9;EUR
9010-010-001;jrone;6662;1000000132976.0;PIECESOE;PIECESOE;0.0;195,96;EUR;195,96;EUR
2100-011-634B;jrone;6662;1000000133023.0;PIECESOE;PIECESOE;0.0;196,2;EUR;196,2;EUR
74154;AS;274;2000020001229.0;CATALYSEUR;Catalyseur;1.0;196,35;EUR;196,35;EUR
33799;AS;274;2000020001231.0;CATALYSEUR;Catalyseur;1.0;196,35;EUR;196,35;EUR
2063-050-129;jrone;6662;1000000132977.0;PIECESOE;PIECESOE;0.0;196,36;EUR;196,36;EUR
2100-010-213;jrone;6662;1000000132978.0;PIECESOE;PIECESOE;0.0;196,36;EUR;196,36;EUR
1000-050-009;jrone;6662;1000000133024.0;PIECESOE;PIECESOE;0.0;196,4;EUR;196,4;EUR
37977;AS;274;2000020001233.0;PIECESOE;PIECESOE;1.0;196,49;EUR;196,49;EUR
20459;AS;274;2000020001236.0;CATALYSEUR;Catalyseur;1.0;196,81;EUR;196,81;EUR
55287;AS;274;2000020001237.0;CATALYSEUR;Catalyseur;1.0;196,87;EUR;196,87;EUR
8G15-200-172;jrone;6662;1000000132979.0;PIECESOE;PIECESOE;0.0;196,89;EUR;196,89;EUR
30954;AS;274;2000020001238.0;PIECESOE;PIECESOE;1.0;196,91;EUR;196,91;EUR
1000-020-206;jrone;6662;1000000132980.0;PIECESOE;PIECESOE;0.0;196,97;EUR;196,97;EUR
28615;AS;274;1100020002485.0;catalyseur AS ;catalyseur AS ;1.0;197,06;EUR;197,06;EUR
61043;AS;274;2000020001239.0;CATALYSEUR;Catalyseur;13.0;197,08;EUR;197,08;EUR
FD1034;AS;274;1100020003220.0;Fap AS;FAP AS;1.0;197,15;EUR;197,15;EUR
71153;AS;274;2000020001241.0;CATALYSEUR;Catalyseur;1.0;197,18;EUR;197,18;EUR
8I03-400-B19;jrone;6662;1000000133025.0;PIECESOE;PIECESOE;0.0;197,2;EUR;197,2;EUR
23014;AS;274;2000020001242.0;CATALYSEUR;Catalyseur;1.0;197,26;EUR;197,26;EUR
25099D;AS;274;1100020002487.0;catalyseur AS ;catalyseur AS ;1.0;197,39;EUR;197,39;EUR
30220;AS;274;2000020001243.0;CATALYSEUR;Catalyseur;1.0;197,44;EUR;197,44;EUR
21783;AS;274;2000020001244.0;CATALYSEUR;Catalyseur;1.0;197,45;EUR;197,45;EUR
28649;AS;274;1100020002491.0;catalyseur AS ;catalyseur AS ;1.0;197,48;EUR;197,48;EUR
22098;AS;274;2000020001245.0;CAT AS;CAT AS;1.0;197,57;EUR;197,57;EUR
FD1050;AS;274;1100020003221.0;Fap AS;FAP AS;1.0;197,63;EUR;197,63;EUR
30222;AS;274;2000020001247.0;CATALYSEUR;Catalyseur;1.0;197,66;EUR;197,66;EUR
8B03-200-322;jrone;6662;1000000132981.0;PIECESOE;PIECESOE;0.0;197,73;EUR;197,73;EUR
8B35-200-A85;jrone;6662;1000000132982.0;PIECESOE;PIECESOE;0.0;197,73;EUR;197,73;EUR
FD1018;AS;274;1100020003222.0;Fap AS;FAP AS;1.0;197,9;EUR;197,9;EUR
91068;AS;274;2000020001253.0;CATALYSEUR;Catalyseur;1.0;197,99;EUR;197,99;EUR
22100;AS;274;2000020001257.0;CATALYSEUR;Catalyseur;1.0;198,09;EUR;198,09;EUR
15720D;AS;274;1100020002495.0;catalyseur AS ;catalyseur AS ;1.0;198,12;EUR;198,12;EUR
71212D;AS;274;1100020002497.0;catalyseur AS ;catalyseur AS ;1.0;198,21;EUR;198,21;EUR
CAK10714;NAP CARPARTS;5637;1000000131745.0;PIECESOE;PIECESOE;1.0;198,22;EUR;198,22;EUR
FD5002;AS;274;1100020003223.0;Fap AS;FAP AS;1.0;198,22;EUR;198,22;EUR
71222;AS;274;2000020001259.0;PIECESOE;PIECESOE;1.0;198,23;EUR;198,23;EUR
45224;AS;274;2000020001261.0;CATALYSEUR;Catalyseur;1.0;198,31;EUR;198,31;EUR
25155;AS;274;2000020001262.0;CATALYSEUR;Catalyseur;1.0;198,31;EUR;198,31;EUR
K00633C;primeturbo;5620;1000000132051.0;PIECESOE;PIECESOE;1.0;198,36;EUR;198,36;EUR
20449D;AS;274;1100020002498.0;catalyseur AS ;catalyseur AS ;1.0;198,42;EUR;198,42;EUR
FD7002;AS;274;1100020003224.0;Fap AS;FAP AS;1.0;198,47;EUR;198,47;EUR
FD1035Q;AS;274;1100020003225.0;Fap AS;FAP AS;1.0;198,56;EUR;198,56;EUR
29005;AS;274;2000020001269.0;PIECESOE;PIECESOE;1.0;198,69;EUR;198,69;EUR
1000-010-614;jrone;6662;1000000133026.0;PIECESOE;PIECESOE;0.0;198,8;EUR;198,8;EUR
30942;AS;274;2000020001272.0;PIECESOE;PIECESOE;1.0;198,9;EUR;198,9;EUR
3000-016-147;jrone;6662;1000000133027.0;PIECESOE;PIECESOE;0.0;198,9;EUR;198,9;EUR
91071;AS;274;2000020001273.0;CATALYSEUR;Catalyseur;1.0;198,93;EUR;198,93;EUR
8B39-200-759;jrone;6662;1000000133028.0;PIECESOE;PIECESOE;0.0;199,1;EUR;199,1;EUR
8G15-200-055;jrone;6662;1000000133029.0;PIECESOE;PIECESOE;0.0;199,2;EUR;199,2;EUR
5000-010-218R;jrone;6662;1000000133030.0;PIECESOE;PIECESOE;0.0;199,2;EUR;199,2;EUR
FD5020;AS;274;1100020003226.0;Fap AS;FAP AS;1.0;199,35;EUR;199,35;EUR
FD5042;AS;274;1100020003227.0;Fap AS;FAP AS;1.0;199,5;EUR;199,5;EUR
30165;AS;274;2000020001281.0;PIECESOE;PIECESOE;1.0;199,58;EUR;199,58;EUR
FD1054;AS;274;1100020003228.0;Fap AS;FAP AS;1.0;199,79;EUR;199,79;EUR
FD1055;AS;274;1100020003229.0;Fap AS;FAP AS;1.0;199,79;EUR;199,79;EUR
H00347AC;primeturbo;5620;1000000132052.0;PIECESOE;PIECESOE;1.0;199,8;EUR;199,8;EUR
95148D;AS;274;1100020002505.0;catalyseur AS ;catalyseur AS ;1.0;199,84;EUR;199,84;EUR
15087;AS;274;1100020002515.0;catalyseur AS ;catalyseur AS ;1.0;199,87;EUR;199,87;EUR
45220D;AS;274;1100020002507.0;catalyseur AS ;catalyseur AS ;1.0;199,95;EUR;199,95;EUR
8T09-200-M28;jrone;6662;1000000132983.0;PIECESOE;PIECESOE;0.0;199,96;EUR;199,96;EUR
FD1039;AS;274;1100020003230.0;Fap AS;FAP AS;1.0;199,96;EUR;199,96;EUR
28686;AS;274;2000020001284.0;PIECESOE;PIECESOE;1.0;199,97;EUR;199,97;EUR
28685;AS;274;2000020001285.0;PIECESOE;PIECESOE;1.0;200,03;EUR;200,03;EUR
FD1033;AS;274;1100020003231.0;Fap AS;FAP AS;1.0;200,03;EUR;200,03;EUR
2061-010-238;jrone;6662;1000000133031.0;PIECESOE;PIECESOE;0.0;200,1;EUR;200,1;EUR
FD5237;AS;274;1100020003232.0;Fap AS;FAP AS;1.0;200,15;EUR;200,15;EUR
20465D;AS;274;1100020002508.0;catalyseur AS ;catalyseur AS ;1.0;200,25;EUR;200,25;EUR
FD5016;AS;274;1100020003233.0;Fap AS;FAP AS;1.0;200,25;EUR;200,25;EUR
3000-016-051;jrone;6662;1000000132984.0;PIECESOE;PIECESOE;0.0;200,27;EUR;200,27;EUR
27009D;AS;274;1100020002519.0;catalyseur AS ;catalyseur AS ;1.0;200,32;EUR;200,32;EUR
45244D;AS;274;1100020002520.0;catalyseur AS ;catalyseur AS ;1.0;200,39;EUR;200,39;EUR
45245D;AS;274;1100020002510.0;catalyseur AS ;catalyseur AS ;1.0;200,54;EUR;200,54;EUR
3000-016-140;jrone;6662;1000000132985.0;PIECESOE;PIECESOE;0.0;200,59;EUR;200,59;EUR
3000-016-141;jrone;6662;1000000132986.0;PIECESOE;PIECESOE;0.0;200,59;EUR;200,59;EUR
1000-070-074B;jrone;6662;1000000133032.0;PIECESOE;PIECESOE;0.0;200,7;EUR;200,7;EUR
71277;AS;274;2000020001297.0;CATALYSEUR;Catalyseur;1.0;200,81;EUR;200,81;EUR
25154;AS;274;2000020001298.0;PIECESOE;PIECESOE;1.0;200,81;EUR;200,81;EUR
CAD10034;NAP CARPARTS;5637;1000000131693.0;PIECESOE;PIECESOE;1.0;200,87;EUR;200,87;EUR
83160;AS;274;2000020001304.0;PIECESOE;PIECESOE;1.0;200,88;EUR;200,88;EUR
61084;AS;274;2000020001307.0;PIECESOE;PIECESOE;1.0;200,92;EUR;200,92;EUR
30203;AS;274;2000020001308.0;PIECESOE;PIECESOE;1.0;200,92;EUR;200,92;EUR
CAD10414;NAP CARPARTS;5637;1000000131711.0;PIECESOE;PIECESOE;1.0;200,98;EUR;200,98;EUR
FD1088;AS;274;1100020003234.0;Fap AS;FAP AS;1.0;200,98;EUR;200,98;EUR
8G15-200-001;jrone;6662;1000000133033.0;PIECESOE;PIECESOE;0.0;201;EUR;201;EUR
27010D;AS;274;1100020002528.0;catalyseur AS ;catalyseur AS ;1.0;201,08;EUR;201,08;EUR
30585D;AS;274;1100020002529.0;catalyseur AS ;catalyseur AS ;1.0;201,36;EUR;201,36;EUR
FD1048;AS;274;1100020003235.0;Fap AS;FAP AS;1.0;201,43;EUR;201,43;EUR
8B04-200-002;jrone;6662;1000000133034.0;PIECESOE;PIECESOE;0.0;201,5;EUR;201,5;EUR
37859;AS;274;1100020002530.0;catalyseur AS ;catalyseur AS ;1.0;201,5;EUR;201,5;EUR
42209;AS;274;2000020001318.0;PIECESOE;PIECESOE;1.0;201,51;EUR;201,51;EUR
95113;AS;274;2000020001320.0;CATALYSEUR;Catalyseur;1.0;201,58;EUR;201,58;EUR
30224;AS;274;2000020001321.0;CATALYSEUR;Catalyseur;1.0;201,58;EUR;201,58;EUR
25131;AS;274;2000020001323.0;CATALYSEUR;Catalyseur;1.0;201,6;EUR;201,6;EUR
30587;AS;274;2000020001325.0;PIECESOE;PIECESOE;1.0;201,73;EUR;201,73;EUR
2100-011-B96B;jrone;6662;1000000132987.0;PIECESOE;PIECESOE;0.0;201,76;EUR;201,76;EUR
1100-016-336;jrone;6662;1000000132988.0;PIECESOE;PIECESOE;0.0;201,8;EUR;201,8;EUR
CAD10265;NAP CARPARTS;5637;1000000131707.0;PIECESOE;PIECESOE;1.0;202,05;EUR;202,05;EUR
71194D;AS;274;1100020002538.0;catalyseur AS ;catalyseur AS ;1.0;202,1;EUR;202,1;EUR
61071;AS;274;2000020001331.0;CATALYSEUR;Catalyseur;1.0;202,32;EUR;202,32;EUR
25112;AS;274;2000020001332.0;CATALYSEUR;Catalyseur;1.0;202,32;EUR;202,32;EUR
42203D;AS;274;1100020002539.0;catalyseur AS ;catalyseur AS ;1.0;202,34;EUR;202,34;EUR
20051;AS;274;2000020001333.0;PIECESOE;PIECESOE;1.0;202,42;EUR;202,42;EUR
K077;LRT;117;1000000131671.0;PIECESOE;PIECESOE;1.0;202,42;EUR;202,42;EUR
55290;AS;274;2000020001334.0;CATALYSEUR;Catalyseur;1.0;202,53;EUR;202,53;EUR
91082;AS;274;2000020001337.0;CATALYSEUR;Catalyseur;1.0;202,75;EUR;202,75;EUR
37944;AS;274;2000020001338.0;PIECESOE;PIECESOE;1.0;202,84;EUR;202,84;EUR
71250;AS;274;2000020001339.0;CAT AS;CAT AS;1.0;202,88;EUR;202,88;EUR
FD5003;AS;274;1100020003236.0;Fap AS;FAP AS;1.0;202,88;EUR;202,88;EUR
95178;AS;274;2000020001340.0;CATALYSEUR;Catalyseur;1.0;202,91;EUR;202,91;EUR
25098;AS;274;2000020001343.0;CATALYSEUR;Catalyseur;1.0;203,04;EUR;203,04;EUR
