tiltle;Teilemarke,  Teilenummer;Unnamed: 2;Unnamed: 3;Preis;Unnamed: 5;interne Artikelnummer;Unnamed: 7;Unnamed: 8;Unnamed: 9;Zustand;Pfand;Unnamed: 12;Versandklasse ;Unnamed: 14;Unnamed: 15;Lieferzeit
;AS-PL, SBR0261S;;;38,14;;SBR0261S;;;;10.0;0;;1;;;3
;AS-PL, SBR0264S;;;66,26;;SBR0264S;;;;9.0;0;;1;;;3
;AS-PL, SBR0341S;;;88,06;;SBR0341S;;;;4.0;0;;1;;;3
;AS-PL, SBR0342S;;;65,67;;SBR0342S;;;;10.0;0;;1;;;3
;AS-PL, SBR0343S;;;47,71;;SBR0343S;;;;0.0;0;;1;;;3
;AS-PL, SBR1008S;;;38,44;;SBR1008S;;;;0.0;0;;1;;;3
;AS-PL, SBR1025S;;;51,69;;SBR1025S;;;;1.0;0;;1;;;3
;AS-PL, SBR1035S;;;42,41;;SBR1035S;;;;10.0;0;;1;;;3
;AS-PL, SBR1040S;;;35,93;;SBR1040S;;;;2.0;0;;1;;;3
;AS-PL, SBR1052S;;;45,65;;SBR1052S;;;;10.0;0;;1;;;3
;AS-PL, SBR3051S;;;43,44;;SBR3051S;;;;10.0;0;;1;;;3
;AS-PL, SBR3066S;;;39,76;;SBR3066S;;;;10.0;0;;1;;;3
;AS-PL, SBR5048S;;;39,03;;SBR5048S;;;;9.0;0;;1;;;3
;AS-PL, SBR5058S;;;34,02;;SBR5058S;;;;10.0;0;;1;;;3
;AS-PL, SBR5078S;;;41,82;;SBR5078S;;;;10.0;0;;1;;;3
;AS-PL, SBR5082S;;;34,02;;SBR5082S;;;;10.0;0;;1;;;3
;AS-PL, SBR5090S;;;41,68;;SBR5090S;;;;10.0;0;;1;;;3
;AS-PL, SBR5094S;;;35,2;;SBR5094S;;;;0.0;0;;1;;;3
;AS-PL, SBR5096S;;;38,14;;SBR5096S;;;;8.0;0;;1;;;3
;AS-PL, SBR5097S;;;35,63;;SBR5097S;;;;5.0;0;;1;;;3
;AS-PL, SBR5130S;;;44,33;;SBR5130S;;;;7.0;0;;1;;;3
;AS-PL, SBR5133S;;;34,46;;SBR5133S;;;;1.0;0;;1;;;3
;AS-PL, SBR5136S;;;45,06;;SBR5136S;;;;4.0;0;;1;;;3
;AS-PL, SBR5140S;;;38,44;;SBR5140S;;;;1.0;0;;1;;;3
;AS-PL, SBR5144S;;;37,99;;SBR5144S;;;;10.0;0;;1;;;3
;AS-PL, SBR9060(LETRIKA);;;50,36;;SBR9060(LETRIKA);;;;0.0;0;;1;;;3
;AS-PL, SBR9073(LETRIKA);;;46,68;;SBR9073(LETRIKA);;;;1.0;0;;1;;;3
;AS-PL, SBR9074(LETRIKA);;;86,88;;SBR9074(LETRIKA);;;;1.0;0;;1;;;3
;AS-PL, SBR9078(LETRIKA);;;66,41;;SBR9078(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SBR9095(LETRIKA);;;73,48;;SBR9095(LETRIKA);;;;1.0;0;;1;;;3
;AS-PL, SBR9096S;;;33,73;;SBR9096S;;;;2.0;0;;1;;;3
;AS-PL, SBR9125(LETRIKA);;;62,14;;SBR9125(LETRIKA);;;;2.0;0;;1;;;3
;AS-PL, SD0004(BOSCH);;;73,92;;SD0004(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0010(BOSCH);;;137,24;;SD0010(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0011(BOSCH);;;84,08;;SD0011(BOSCH);;;;2.0;0;;1;;;3
;AS-PL, SD0024(BOSCH);;;60,82;;SD0024(BOSCH);;;;8.0;0;;1;;;3
;AS-PL, SD0034(BOSCH);;;77,45;;SD0034(BOSCH);;;;5.0;0;;1;;;3
;AS-PL, SD0043(BOSCH);;;40,94;;SD0043(BOSCH);;;;4.0;0;;1;;;3
;AS-PL, SD0046(BOSCH);;;168,25;;SD0046(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0049(BOSCH);;;54,48;;SD0049(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0056(BOSCH);;;61,11;;SD0056(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0058(BOSCH);;;100,42;;SD0058(BOSCH);;;;3.0;0;;1;;;3
;AS-PL, SD0059(BOSCH);;;62,73;;SD0059(BOSCH);;;;2.0;0;;1;;;3
;AS-PL, SD0075(BOSCH);;;72,74;;SD0075(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0079A;;;34,46;;SD0079A;;;;10.0;0;;1;;;3
;AS-PL, SD0091(BOSCH);;;42,27;;SD0091(BOSCH);;;;4.0;0;;1;;;3
;AS-PL, SD0092(BOSCH);;;39,62;;SD0092(BOSCH);;;;2.0;0;;1;;;3
;AS-PL, SD0104P;;;92,33;;SD0104P;;;;10.0;0;;1;;;3
;AS-PL, SD0118(BOSCH);;;82,46;;SD0118(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0133(BOSCH);;;55,66;;SD0133(BOSCH);;;;5.0;0;;1;;;3
;AS-PL, SD0152P;;;34,16;;SD0152P;;;;4.0;0;;1;;;3
;AS-PL, SD0167P;;;35,93;;SD0167P;;;;10.0;0;;1;;;3
;AS-PL, SD0177;;;38,14;;SD0177;;;;10.0;0;;1;;;3
;AS-PL, SD0178(BOSCH);;;51,24;;SD0178(BOSCH);;;;2.0;0;;1;;;3
;AS-PL, SD0188(BOSCH);;;33,73;;SD0188(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0191P;;;36,52;;SD0191P;;;;1.0;0;;1;;;3
;AS-PL, SD0192;;;37,11;;SD0192;;;;10.0;0;;1;;;3
;AS-PL, SD0197P;;;35,93;;SD0197P;;;;0.0;0;;1;;;3
;AS-PL, SD0212(BOSCH);;;46,39;;SD0212(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0227;;;59,19;;SD0227;;;;10.0;0;;1;;;3
;AS-PL, SD0229(BOSCH);;;58,02;;SD0229(BOSCH);;;;0.0;0;;1;;;3
;AS-PL, SD0240P;;;37,7;;SD0240P;;;;5.0;0;;1;;;3
;AS-PL, SD0244(BOSCH);;;52,57;;SD0244(BOSCH);;;;10.0;0;;1;;;3
;AS-PL, SD0261(BOSCH);;;55,81;;SD0261(BOSCH);;;;6.0;0;;1;;;3
;AS-PL, SD0263(BOSCH);;;43,74;;SD0263(BOSCH);;;;3.0;0;;1;;;3
;AS-PL, SD0268(BOSCH);;;65,38;;SD0268(BOSCH);;;;4.0;0;;1;;;3
;AS-PL, SD0270;;;33,57;;SD0270;;;;0.0;0;;1;;;3
;AS-PL, SD0271;;;35,93;;SD0271;;;;10.0;0;;1;;;3
;AS-PL, SD0272;;;34,75;;SD0272;;;;0.0;0;;1;;;3
;AS-PL, SD0273;;;34,75;;SD0273;;;;10.0;0;;1;;;3
;AS-PL, SD0273(BOSCH);;;220,27;;SD0273(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0274;;;34,75;;SD0274;;;;0.0;0;;1;;;3
;AS-PL, SD0275(BOSCH);;;98,81;;SD0275(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0277;;;33,57;;SD0277;;;;6.0;0;;1;;;3
;AS-PL, SD0285;;;35,34;;SD0285;;;;0.0;0;;1;;;3
;AS-PL, SD0287;;;35,34;;SD0287;;;;3.0;0;;1;;;3
;AS-PL, SD0288;;;34,16;;SD0288;;;;0.0;0;;1;;;3
;AS-PL, SD0289;;;35,34;;SD0289;;;;7.0;0;;1;;;3
;AS-PL, SD0306(BOSCH);;;106,61;;SD0306(BOSCH);;;;10.0;0;;1;;;3
;AS-PL, SD0313(BOSCH);;;36,67;;SD0313(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0321(BOSCH);;;62,73;;SD0321(BOSCH);;;;0.0;0;;1;;;3
;AS-PL, SD0328(BOSCH);;;162,27;;SD0328(BOSCH);;;;1.0;0;;1;;;3
;AS-PL, SD0344P;;;35,93;;SD0344P;;;;0.0;0;;1;;;3
;AS-PL, SD0353S;;;37,11;;SD0353S;;;;0.0;0;;1;;;3
;AS-PL, SD0354(BOSCH);;;54,78;;SD0354(BOSCH);;;;0.0;0;;1;;;3
;AS-PL, SD0367S;;;430,92;;SD0367S;;;;10.0;0;;1;;;3
;AS-PL, SD0371S;;;89,68;;SD0371S;;;;0.0;0;;1;;;3
;AS-PL, SD0379P;;;48,16;;SD0379P;;;;0.0;0;;1;;;3
;AS-PL, SD0388P;;;34,61;;SD0388P;;;;10.0;0;;1;;;3
;AS-PL, SD0393P;;;44,33;;SD0393P;;;;0.0;0;;1;;;3
;AS-PL, SD0394P;;;45,35;;SD0394P;;;;0.0;0;;1;;;3
;AS-PL, SD0395P;;;43,88;;SD0395P;;;;0.0;0;;1;;;3
;AS-PL, SD0412P;;;34,46;;SD0412P;;;;4.0;0;;1;;;3
;AS-PL, SD0438P;;;50,22;;SD0438P;;;;9.0;0;;1;;;3
;AS-PL, SD0479P;;;43;;SD0479P;;;;5.0;0;;1;;;3
;AS-PL, SD0487P;;;50,95;;SD0487P;;;;3.0;0;;1;;;3
;AS-PL, SD0504P;;;50,36;;SD0504P;;;;0.0;0;;1;;;3
;AS-PL, SD0508P;;;174,46;;SD0508P;;;;4.0;0;;1;;;3
;AS-PL, SD0510P;;;45,35;;SD0510P;;;;10.0;0;;1;;;3
;AS-PL, SD0533P;;;34,75;;SD0533P;;;;9.0;0;;1;;;3
;AS-PL, SD1003P;;;34,9;;SD1003P;;;;10.0;0;;1;;;3
;AS-PL, SD1004P;;;36,52;;SD1004P;;;;2.0;0;;1;;;3
;AS-PL, SD1046;;;37,7;;SD1046;;;;10.0;0;;1;;;3
;AS-PL, SD1047;;;37,4;;SD1047;;;;10.0;0;;1;;;3
;AS-PL, SD1057;;;34,46;;SD1057;;;;10.0;0;;1;;;3
;AS-PL, SD1060;;;35,79;;SD1060;;;;5.0;0;;1;;;3
;AS-PL, SD1078P;;;44,76;;SD1078P;;;;10.0;0;;1;;;3
;AS-PL, SD1082P;;;67,89;;SD1082P;;;;5.0;0;;1;;;3
;AS-PL, SD1083P;;;68,32;;SD1083P;;;;8.0;0;;1;;;3
;AS-PL, SD1102P;;;48,3;;SD1102P;;;;10.0;0;;1;;;3
;AS-PL, SD1109P;;;39,76;;SD1109P;;;;0.0;0;;1;;;3
;AS-PL, SD1112P;;;36,08;;SD1112P;;;;10.0;0;;1;;;3
;AS-PL, SD1115P;;;57,58;;SD1115P;;;;10.0;0;;1;;;3
;AS-PL, SD1116P;;;56,7;;SD1116P;;;;10.0;0;;1;;;3
;AS-PL, SD1116S;;;37,11;;SD1116S;;;;10.0;0;;1;;;3
;AS-PL, SD1132P;;;33,73;;SD1132P;;;;3.0;0;;1;;;3
;AS-PL, SD2024(HITACHI);;;116,03;;SD2024(HITACHI);;;;10.0;0;;1;;;3
;AS-PL, SD2024P;;;62,14;;SD2024P;;;;10.0;0;;1;;;3
;AS-PL, SD2029P;;;60,96;;SD2029P;;;;6.0;0;;1;;;3
;AS-PL, SD2031(HITACHI);;;136,51;;SD2031(HITACHI);;;;10.0;0;;1;;;3
;AS-PL, SD2032(HITACHI);;;124,28;;SD2032(HITACHI);;;;10.0;0;;1;;;3
;AS-PL, SD2032P;;;48,74;;SD2032P;;;;10.0;0;;1;;;3
;AS-PL, SD2043;;;35,93;;SD2043;;;;10.0;0;;1;;;3
;AS-PL, SD2043S;;;36,38;;SD2043S;;;;10.0;0;;1;;;3
;AS-PL, SD2049;;;34,46;;SD2049;;;;10.0;0;;1;;;3
;AS-PL, SD2082P;;;41,52;;SD2082P;;;;5.0;0;;1;;;3
;AS-PL, SD2084P;;;41,09;;SD2084P;;;;4.0;0;;1;;;3
;AS-PL, SD2090P;;;62,59;;SD2090P;;;;5.0;0;;1;;;3
;AS-PL, SD2093P;;;50,36;;SD2093P;;;;0.0;0;;1;;;3
;AS-PL, SD2094P;;;41,23;;SD2094P;;;;3.0;0;;1;;;3
;AS-PL, SD2096P;;;49,18;;SD2096P;;;;8.0;0;;1;;;3
;AS-PL, SD2097P;;;50,81;;SD2097P;;;;10.0;0;;1;;;3
;AS-PL, SD2098P;;;35,49;;SD2098P;;;;0.0;0;;1;;;3
;AS-PL, SD3001(VALEO);;;45,51;;SD3001(VALEO);;;;6.0;0;;1;;;3
;AS-PL, SD3003;;;48,45;;SD3003;;;;1.0;0;;1;;;3
;AS-PL, SD3009(VALEO);;;50,22;;SD3009(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD3011(VALEO);;;55,96;;SD3011(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3012(VALEO);;;39,32;;SD3012(VALEO);;;;3.0;0;;1;;;3
;AS-PL, SD3013(VALEO);;;35,63;;SD3013(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3020(VALEO);;;54,93;;SD3020(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3025;;;64,94;;SD3025;;;;0.0;0;;1;;;3
;AS-PL, SD3027(VALEO);;;46,68;;SD3027(VALEO);;;;7.0;0;;1;;;3
;AS-PL, SD3030(VALEO);;;69,65;;SD3030(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3031(VALEO);;;46,68;;SD3031(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3033(VALEO);;;46,68;;SD3033(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3034(VALEO);;;52,72;;SD3034(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD3035(VALEO);;;72,89;;SD3035(VALEO);;;;5.0;0;;1;;;3
;AS-PL, SD3036(VALEO);;;44,03;;SD3036(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3039(VALEO);;;37,85;;SD3039(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD3049(VALEO);;;81,43;;SD3049(VALEO);;;;5.0;0;;1;;;3
;AS-PL, SD3051;;;40,94;;SD3051;;;;7.0;0;;1;;;3
;AS-PL, SD3056;;;40,94;;SD3056;;;;10.0;0;;1;;;3
;AS-PL, SD3060(VALEO);;;35,63;;SD3060(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD3061(VALEO);;;41,68;;SD3061(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3065(VALEO);;;59,49;;SD3065(VALEO);;;;1.0;0;;1;;;3
;AS-PL, SD3077(VALEO);;;69,95;;SD3077(VALEO);;;;7.0;0;;1;;;3
;AS-PL, SD3078(VALEO);;;59,94;;SD3078(VALEO);;;;8.0;0;;1;;;3
;AS-PL, SD3105(VALEO);;;77,9;;SD3105(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD3106(VALEO);;;60,67;;SD3106(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD3107(VALEO);;;49,04;;SD3107(VALEO);;;;6.0;0;;1;;;3
;AS-PL, SD3109(VALEO);;;39,46;;SD3109(VALEO);;;;8.0;0;;1;;;3
;AS-PL, SD3110(VALEO);;;52,28;;SD3110(VALEO);;;;5.0;0;;1;;;3
;AS-PL, SD3111(VALEO);;;36,67;;SD3111(VALEO);;;;4.0;0;;1;;;3
;AS-PL, SD3112(VALEO);;;34,61;;SD3112(VALEO);;;;7.0;0;;1;;;3
;AS-PL, SD3113(VALEO);;;33,87;;SD3113(VALEO);;;;6.0;0;;1;;;3
;AS-PL, SD3114(VALEO);;;36,81;;SD3114(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3115(VALEO);;;71,42;;SD3115(VALEO);;;;9.0;0;;1;;;3
;AS-PL, SD3117(VALEO);;;79,67;;SD3117(VALEO);;;;7.0;0;;1;;;3
;AS-PL, SD3122(VALEO);;;58,9;;SD3122(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3130(VALEO);;;44,62;;SD3130(VALEO);;;;1.0;0;;1;;;3
;AS-PL, SD3133(VALEO);;;44,33;;SD3133(VALEO);;;;1.0;0;;1;;;3
;AS-PL, SD3135P;;;33,57;;SD3135P;;;;3.0;0;;1;;;3
;AS-PL, SD3174S;;;66,41;;SD3174S;;;;0.0;0;;1;;;3
;AS-PL, SD3185(VALEO);;;43,15;;SD3185(VALEO);;;;10.0;0;;1;;;3
;AS-PL, SD3192(VALEO);;;39,03;;SD3192(VALEO);;;;5.0;0;;1;;;3
;AS-PL, SD3201(VALEO);;;66,85;;SD3201(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD3202(VALEO);;;36,22;;SD3202(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD3203(VALEO);;;75,98;;SD3203(VALEO);;;;1.0;0;;1;;;3
;AS-PL, SD3204(VALEO);;;43,15;;SD3204(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD3205(VALEO);;;50,65;;SD3205(VALEO);;;;0.0;0;;1;;;3
;AS-PL, SD4084P;;;36,52;;SD4084P;;;;9.0;0;;1;;;3
;AS-PL, SD4118P;;;35,05;;SD4118P;;;;8.0;0;;1;;;3
;AS-PL, SD5038(MITSUBISHI);;;47,57;;SD5038(MITSUBISHI);;;;0.0;0;;1;;;3
;AS-PL, SD5038P;;;50,36;;SD5038P;;;;10.0;0;;1;;;3
;AS-PL, SD5055;;;37,11;;SD5055;;;;10.0;0;;1;;;3
;AS-PL, SD5096;;;35,49;;SD5096;;;;0.0;0;;1;;;3
;AS-PL, SD5100;;;37,11;;SD5100;;;;10.0;0;;1;;;3
;AS-PL, SD5122(MITSUBISHI);;;42,85;;SD5122(MITSUBISHI);;;;0.0;0;;1;;;3
;AS-PL, SD5132;;;34,46;;SD5132;;;;10.0;0;;1;;;3
;AS-PL, SD5145(MITSUBISHI);;;46,83;;SD5145(MITSUBISHI);;;;0.0;0;;1;;;3
;AS-PL, SD5163(MITSUBISHI);;;39,32;;SD5163(MITSUBISHI);;;;0.0;0;;1;;;3
;AS-PL, SD5164P;;;52,57;;SD5164P;;;;8.0;0;;1;;;3
;AS-PL, SD5166P;;;46,39;;SD5166P;;;;10.0;0;;1;;;3
;AS-PL, SD5169P;;;33,73;;SD5169P;;;;0.0;0;;1;;;3
;AS-PL, SD5175(MITSUBISHI);;;71,27;;SD5175(MITSUBISHI);;;;0.0;0;;1;;;3
;AS-PL, SD5175P;;;53,89;;SD5175P;;;;0.0;0;;1;;;3
;AS-PL, SD5185(MITSUBISHI);;;56,7;;SD5185(MITSUBISHI);;;;0.0;0;;1;;;3
;AS-PL, SD5186(MITSUBISHI);;;58,17;;SD5186(MITSUBISHI);;;;0.0;0;;1;;;3
;AS-PL, SD5190P;;;34,31;;SD5190P;;;;10.0;0;;1;;;3
;AS-PL, SD6018P;;;45,06;;SD6018P;;;;10.0;0;;1;;;3
;AS-PL, SD6019P;;;41,68;;SD6019P;;;;10.0;0;;1;;;3
;AS-PL, SD6021;;;35,49;;SD6021;;;;0.0;0;;1;;;3
;AS-PL, SD6023P;;;45,51;;SD6023P;;;;4.0;0;;1;;;3
;AS-PL, SD6050P;;;58,9;;SD6050P;;;;8.0;0;;1;;;3
;AS-PL, SD6062;;;33,73;;SD6062;;;;10.0;0;;1;;;3
;AS-PL, SD6069;;;37,11;;SD6069;;;;10.0;0;;1;;;3
;AS-PL, SD6110P;;;36,52;;SD6110P;;;;9.0;0;;1;;;3
;AS-PL, SD6112P;;;37,4;;SD6112P;;;;7.0;0;;1;;;3
;AS-PL, SD6114P;;;44,03;;SD6114P;;;;9.0;0;;1;;;3
;AS-PL, SD6117P;;;46,39;;SD6117P;;;;10.0;0;;1;;;3
;AS-PL, SD6118P;;;44,18;;SD6118P;;;;0.0;0;;1;;;3
;AS-PL, SD6120P;;;33,87;;SD6120P;;;;0.0;0;;1;;;3
;AS-PL, SD6130P;;;45,06;;SD6130P;;;;7.0;0;;1;;;3
;AS-PL, SD6131P;;;51,83;;SD6131P;;;;7.0;0;;1;;;3
;AS-PL, SD6142P;;;40,2;;SD6142P;;;;8.0;0;;1;;;3
;AS-PL, SD6143P;;;104,84;;SD6143P;;;;2.0;0;;1;;;3
;AS-PL, SD6145P;;;38,44;;SD6145P;;;;0.0;0;;1;;;3
;AS-PL, SD6146P;;;43,15;;SD6146P;;;;7.0;0;;1;;;3
;AS-PL, SD6167P;;;87,76;;SD6167P;;;;1.0;0;;1;;;3
;AS-PL, SD9006(LETRIKA);;;52,13;;SD9006(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9008(LETRIKA);;;95,12;;SD9008(LETRIKA);;;;3.0;0;;1;;;3
;AS-PL, SD9018P;;;35,93;;SD9018P;;;;10.0;0;;1;;;3
;AS-PL, SD9036;;;33,73;;SD9036;;;;0.0;0;;1;;;3
;AS-PL, SD9041(LETRIKA);;;71,27;;SD9041(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9047P;;;62,73;;SD9047P;;;;3.0;0;;1;;;3
;AS-PL, SD9069(LETRIKA);;;66,56;;SD9069(LETRIKA);;;;0.0;0;;1;;;3
;AS-PL, SD9070;;;33,57;;SD9070;;;;10.0;0;;1;;;3
;AS-PL, SD9071;;;34,75;;SD9071;;;;10.0;0;;1;;;3
;AS-PL, SD9072;;;34,75;;SD9072;;;;7.0;0;;1;;;3
;AS-PL, SD9073;;;33,87;;SD9073;;;;10.0;0;;1;;;3
;AS-PL, SD9073(LETRIKA);;;57,58;;SD9073(LETRIKA);;;;1.0;0;;1;;;3
;AS-PL, SD9074;;;34,75;;SD9074;;;;0.0;0;;1;;;3
;AS-PL, SD9075;;;35,93;;SD9075;;;;5.0;0;;1;;;3
;AS-PL, SD9079;;;66,26;;SD9079;;;;10.0;0;;1;;;3
;AS-PL, SD9081P;;;34,75;;SD9081P;;;;0.0;0;;1;;;3
;AS-PL, SD9082;;;63,47;;SD9082;;;;7.0;0;;1;;;3
;AS-PL, SD9082P;;;36,52;;SD9082P;;;;8.0;0;;1;;;3
;AS-PL, SD9083;;;35,2;;SD9083;;;;1.0;0;;1;;;3
;AS-PL, SD9084;;;45,94;;SD9084;;;;0.0;0;;1;;;3
;AS-PL, SD9085;;;34,75;;SD9085;;;;10.0;0;;1;;;3
;AS-PL, SD9089;;;34,16;;SD9089;;;;1.0;0;;1;;;3
;AS-PL, SD9089(LETRIKA);;;68,32;;SD9089(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9090;;;35,93;;SD9090;;;;0.0;0;;1;;;3
;AS-PL, SD9092(LETRIKA);;;59,49;;SD9092(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9095;;;35,34;;SD9095;;;;0.0;0;;1;;;3
;AS-PL, SD9096;;;36,52;;SD9096;;;;10.0;0;;1;;;3
;AS-PL, SD9100;;;34,16;;SD9100;;;;6.0;0;;1;;;3
;AS-PL, SD9101;;;33,57;;SD9101;;;;10.0;0;;1;;;3
;AS-PL, SD9104;;;35,34;;SD9104;;;;10.0;0;;1;;;3
;AS-PL, SD9106;;;41,52;;SD9106;;;;7.0;0;;1;;;3
;AS-PL, SD9110;;;34,75;;SD9110;;;;10.0;0;;1;;;3
;AS-PL, SD9111;;;33,57;;SD9111;;;;5.0;0;;1;;;3
;AS-PL, SD9112;;;72,3;;SD9112;;;;10.0;0;;1;;;3
;AS-PL, SD9112(LETRIKA);;;131,5;;SD9112(LETRIKA);;;;0.0;0;;1;;;3
;AS-PL, SD9115;;;35,34;;SD9115;;;;10.0;0;;1;;;3
;AS-PL, SD9117;;;33,73;;SD9117;;;;2.0;0;;1;;;3
;AS-PL, SD9119;;;34,75;;SD9119;;;;10.0;0;;1;;;3
;AS-PL, SD9119(LETRIKA);;;76,57;;SD9119(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9121;;;33,73;;SD9121;;;;10.0;0;;1;;;3
;AS-PL, SD9121(LETRIKA);;;65,53;;SD9121(LETRIKA);;;;8.0;0;;1;;;3
;AS-PL, SD9122;;;36,22;;SD9122;;;;0.0;0;;1;;;3
;AS-PL, SD9122(LETRIKA);;;89,39;;SD9122(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9123;;;36,52;;SD9123;;;;3.0;0;;1;;;3
;AS-PL, SD9123(LETRIKA);;;66,26;;SD9123(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9127(LETRIKA);;;75,39;;SD9127(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9128;;;34,75;;SD9128;;;;0.0;0;;1;;;3
;AS-PL, SD9128(LETRIKA);;;56,25;;SD9128(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9129(LETRIKA);;;47,71;;SD9129(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9130(LETRIKA);;;107,64;;SD9130(LETRIKA);;;;6.0;0;;1;;;3
;AS-PL, SD9131(LETRIKA);;;83,05;;SD9131(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9132(LETRIKA);;;70,39;;SD9132(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9133(LETRIKA);;;62,14;;SD9133(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9134(LETRIKA);;;62,59;;SD9134(LETRIKA);;;;8.0;0;;1;;;3
;AS-PL, SD9135(LETRIKA);;;88,21;;SD9135(LETRIKA);;;;3.0;0;;1;;;3
;AS-PL, SD9136(LETRIKA);;;75,39;;SD9136(LETRIKA);;;;2.0;0;;1;;;3
;AS-PL, SD9137(LETRIKA);;;66,71;;SD9137(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9138(LETRIKA);;;61,26;;SD9138(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9140(LETRIKA);;;81,28;;SD9140(LETRIKA);;;;7.0;0;;1;;;3
;AS-PL, SD9142;;;70,24;;SD9142;;;;1.0;0;;1;;;3
;AS-PL, SD9145;;;70,09;;SD9145;;;;2.0;0;;1;;;3
;AS-PL, SD9146;;;34,16;;SD9146;;;;3.0;0;;1;;;3
;AS-PL, SD9147;;;35,05;;SD9147;;;;0.0;0;;1;;;3
;AS-PL, SD9148(LETRIKA);;;59,19;;SD9148(LETRIKA);;;;5.0;0;;1;;;3
;AS-PL, SD9151(LETRIKA);;;51,83;;SD9151(LETRIKA);;;;0.0;0;;1;;;3
;AS-PL, SD9151P;;;34,16;;SD9151P;;;;4.0;0;;1;;;3
;AS-PL, SD9152(LETRIKA);;;52,13;;SD9152(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9153(LETRIKA);;;83,34;;SD9153(LETRIKA);;;;0.0;0;;1;;;3
;AS-PL, SD9154(LETRIKA);;;80,1;;SD9154(LETRIKA);;;;10.0;0;;1;;;3
;AS-PL, SD9158(LETRIKA);;;73,19;;SD9158(LETRIKA);;;;4.0;0;;1;;;3
;AS-PL, SD9160P;;;34,16;;SD9160P;;;;2.0;0;;1;;;3
;AS-PL, SD9161P;;;34,16;;SD9161P;;;;7.0;0;;1;;;3
;AS-PL, SD9163P;;;34,16;;SD9163P;;;;9.0;0;;1;;;3
;AS-PL, SD9169(LETRIKA);;;68,77;;SD9169(LETRIKA);;;;2.0;0;;1;;;3
;AS-PL, SD9170(LETRIKA);;;73,48;;SD9170(LETRIKA);;;;0.0;0;;1;;;3
;AS-PL, SD9180P;;;52,87;;SD9180P;;;;10.0;0;;1;;;3
;AS-PL, SD9183P;;;38,73;;SD9183P;;;;10.0;0;;1;;;3
;AS-PL, SD9184P;;;55,37;;SD9184P;;;;0.0;0;;1;;;3
;AS-PL, SD9195P;;;44,03;;SD9195P;;;;2.0;0;;1;;;3
;AS-PL, SD9208P;;;50,07;;SD9208P;;;;0.0;0;;1;;;3
;AS-PL, SD9213P;;;43;;SD9213P;;;;9.0;0;;1;;;3
;AS-PL, SD9214P;;;60,52;;SD9214P;;;;2.0;0;;1;;;3
