platform,product_id,old_quantity,new_quantity,difference,run_timestamp,stock_AS-PL,stock_Abakus,stock_Airstal,stock_JPGROUP,stock_NTY,stock_Primeturbo,stock_Storm,stock_eminia trading
07,0160170069,5,1,-4,20250812_135901,0,1,0,0,0,0,0,0
07,0160170073,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0160170074,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0160170076,8,0,-8,20250812_135901,0,0,0,0,0,0,0,0
07,0160180002,1,0,-1,20250812_135901,0,0,0,0,0,0,0,0
07,0160180012,0,7,7,20250812_135901,0,7,0,0,0,0,0,0
07,0160180013,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0160180014,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0160220001,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0160220005,1,10,9,20250812_135901,0,10,0,0,0,0,0,0
07,0160220006,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,016213452514,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0170140007,4,10,6,20250812_135901,0,10,0,0,0,0,0,0
07,0170140020,0,8,8,20250812_135901,0,8,0,0,0,0,0,0
07,0170160005,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170160011,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0170160016,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170160018,7,10,3,20250812_135901,0,10,0,0,0,0,0,0
07,0170160021,2,10,8,20250812_135901,0,10,0,0,0,0,0,0
07,0170160023,10,6,-4,20250812_135901,0,6,0,0,0,0,0,0
07,0170160025,10,6,-4,20250812_135901,0,6,0,0,0,0,0,0
07,0170160028,0,7,7,20250812_135901,0,7,0,0,0,0,0,0
07,0170160031,10,6,-4,20250812_135901,0,6,0,0,0,0,0,0
07,0170160032,5,3,-2,20250812_135901,0,3,0,0,0,0,0,0
07,0170160036,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170160038,10,2,-8,20250812_135901,0,2,0,0,0,0,0,0
07,0170160043,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0170160045,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170170021,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170170032,9,0,-9,20250812_135901,0,0,0,0,0,0,0,0
07,0170170036,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170170038,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170170039,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0170170040,4,10,6,20250812_135901,0,10,0,0,0,0,0,0
07,0170170048,10,7,-3,20250812_135901,0,7,0,0,0,0,0,0
07,0170170052,10,9,-1,20250812_135901,0,9,0,0,0,0,0,0
07,0170170055,4,1,-3,20250812_135901,0,1,0,0,0,0,0,0
07,0170170056B,1,5,4,20250812_135901,0,5,0,0,0,0,0,0
07,0170170056B,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0170170060,1,10,9,20250812_135901,0,10,0,0,0,0,0,0
07,0170170062,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170170066,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0170170067,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170180003,1,0,-1,20250812_135901,0,0,0,0,0,0,0,0
07,0170180006,10,6,-4,20250812_135901,0,6,0,0,0,0,0,0
07,0170180007,0,1,1,20250812_135901,0,1,0,0,0,0,0,0
07,0170180011,7,10,3,20250812_135901,0,10,0,0,0,0,0,0
07,0170180013,10,9,-1,20250812_135901,0,9,0,0,0,0,0,0
07,0170180014,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170180015,0,3,3,20250812_135901,0,3,0,0,0,0,0,0
07,0170180016,0,8,8,20250812_135901,0,8,0,0,0,0,0,0
07,0170180017,5,10,5,20250812_135901,0,10,0,0,0,0,0,0
07,0170180018,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0170180019,10,6,-4,20250812_135901,0,6,0,0,0,0,0,0
07,0170180022,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0170180023,0,9,9,20250812_135901,0,9,0,0,0,0,0,0
07,0170180024,2,10,8,20250812_135901,0,10,0,0,0,0,0,0
07,0170180025,7,8,1,20250812_135901,0,8,0,0,0,0,0,0
07,0170180026,3,10,7,20250812_135901,0,10,0,0,0,0,0,0
07,0170220007,1,0,-1,20250812_135901,0,0,0,0,0,0,0,0
07,0170220010,6,10,4,20250812_135901,0,10,0,0,0,0,0,0
07,0170220012,6,0,-6,20250812_135901,0,0,0,0,0,0,0,0
07,0180160003,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0180160009,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0180160010,8,10,2,20250812_135901,0,10,0,0,0,0,0,0
07,0180160022,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0180160023,0,3,3,20250812_135901,0,3,0,0,0,0,0,0
07,0180160027,8,10,2,20250812_135901,0,10,0,0,0,0,0,0
07,0180160028,9,10,1,20250812_135901,0,10,0,0,0,0,0,0
07,0180160030,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0180160031,2,10,8,20250812_135901,0,10,0,0,0,0,0,0
07,0180160032,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0180160033,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0180160034,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0180160035,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0180160036,3,10,7,20250812_135901,0,10,0,0,0,0,0,0
07,0180170011,0,2,2,20250812_135901,0,2,0,0,0,0,0,0
07,0180180001,7,10,3,20250812_135901,0,10,0,0,0,0,0,0
07,0190140002,10,9,-1,20250812_135901,0,9,0,0,0,0,0,0
07,0190150008,4,10,6,20250812_135901,0,10,0,0,0,0,0,0
07,0190160001,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0190160004,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0190160005,5,10,5,20250812_135901,0,10,0,0,0,0,0,0
07,0190160014,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0190160016,0,3,3,20250812_135901,0,3,0,0,0,0,0,0
07,0190160017,10,3,-7,20250812_135901,0,3,0,0,0,0,0,0
07,0190160023,8,10,2,20250812_135901,0,10,0,0,0,0,0,0
07,0190160024,9,4,-5,20250812_135901,0,4,0,0,0,0,0,0
07,0190160025,2,7,5,20250812_135901,0,7,0,0,0,0,0,0
07,0190160026,6,4,-2,20250812_135901,0,4,0,0,0,0,0,0
07,0190160029,10,2,-8,20250812_135901,0,2,0,0,0,0,0,0
07,0190160030,9,10,1,20250812_135901,0,10,0,0,0,0,0,0
07,0190160034,5,10,5,20250812_135901,0,10,0,0,0,0,0,0
07,0190160035,10,9,-1,20250812_135901,0,9,0,0,0,0,0,0
07,0190160036,5,10,5,20250812_135901,0,10,0,0,0,0,0,0
07,0190160043,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0190160044,8,10,2,20250812_135901,0,10,0,0,0,0,0,0
07,0190160045,5,10,5,20250812_135901,0,10,0,0,0,0,0,0
07,0190160046,2,10,8,20250812_135901,0,10,0,0,0,0,0,0
07,0190160047,10,4,-6,20250812_135901,0,4,0,0,0,0,0,0
07,0190160049,1,10,9,20250812_135901,0,10,0,0,0,0,0,0
07,0190160050,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0190160052,7,10,3,20250812_135901,0,10,0,0,0,0,0,0
07,0190160056,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
