platform,product_id,old_quantity,new_quantity,difference,run_timestamp,stock_AS-PL,stock_Abakus,stock_Airstal,stock_JPGROUP,stock_NTY,stock_Storm,stock_eminia trading
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NOX9007,1,2,1,20250811_165946,2,0,0,0,0,0,0
Alzura,P2006S,0,10,10,20250811_165946,10,0,0,0,0,0,0
Alzura,S0048PR,8,7,-1,20250811_165946,7,0,0,0,0,0,0
Alzura,S0737S,8,7,-1,20250811_165946,7,0,0,0,0,0,0
Alzura,S5537S,7,6,-1,20250811_165946,6,0,0,0,0,0,0
Alzura,S5581S,0,10,10,20250811_165946,10,0,0,0,0,0,0
Alzura,SD9121LETRIKA,7,8,1,20250811_165946,8,0,0,0,0,0,0
Alzura,SS9065LETRIKA,5,6,1,20250811_165946,6,0,0,0,0,0,0
